chain_id/emitter/sequence,start_time,stop_time
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23000,1692166517,1692166557
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23001,1692166517,1692166557
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23003,1692166557,1692167722
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23007,1692167762,1692168927
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23010,1692168932,1692168967
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23012,1692168967,1692170132
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23014,1692170132,1692170172
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23016,1692170172,1692171337
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23018,1692171337,1692171342
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23021,1692171382,1692172587
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23022,1692171382,1692172587
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23023,1692171382,1692172587
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23025,1692172587,1692173752
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23028,1692173752,1692173792
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23030,1692173792,1692174997
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23031,1692173792,1692174997
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23034,1692175032,1692176162
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23036,1692176162,1692177372
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23037,1692176162,1692177372
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23038,1692176162,1692177372
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23039,1692176162,1692177372
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23041,1692177372,1692178572
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23042,1692177372,1692178572
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23050,1692179782,1692179857
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23057,1692182187,1692182232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23058,1692182187,1692182232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23061,1692182272,1692183477
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23062,1692182272,1692183477
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23063,1692182272,1692183477
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23066,1692184597,1692184602
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23068,1692184602,1692185802
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23069,1692184602,1692185802
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23071,1692185802,1692185852
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23075,1692187007,1692187012
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23080,1692188212,1692188262
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23470,1692283417,1692284617
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/23471,1692283417,1692284617
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24902,1692655777,1692657187
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24903,1692655777,1692657187
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24904,1692655777,1692657187
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24905,1692655777,1692657187
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24906,1692655777,1692657187
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24908,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24909,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24910,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24911,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24912,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24913,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24914,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24915,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24916,1692657187,1692660592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24918,1692660592,1692661797
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24919,1692660592,1692661797
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24920,1692660592,1692661797
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24921,1692660592,1692661797
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24923,1692661797,1692661972
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24925,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24926,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24927,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24928,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24929,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24930,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24931,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24932,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24933,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24934,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24935,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24936,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24937,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24938,1692661972,1692666627
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24940,1692666627,1692668002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24941,1692666627,1692668002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24942,1692666627,1692668002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24943,1692666627,1692668002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24944,1692666627,1692668002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24945,1692666627,1692668002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24947,1692668002,1692669242
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24948,1692668002,1692669242
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24949,1692668002,1692669242
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24950,1692668002,1692669242
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24955,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24956,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24957,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24958,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24959,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24960,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24961,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24962,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24963,1692670247,1692672822
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24965,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24966,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24967,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24968,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24969,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24970,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24971,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24972,1692672822,1692675232
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24975,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24976,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24977,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24978,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24979,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24980,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24981,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24982,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/24983,1692675267,1692678677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25168,1692725897,1692727102
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25169,1692725897,1692727102
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25170,1692725897,1692727102
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25172,1692727102,1692729287
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25173,1692727102,1692729287
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25174,1692727102,1692729287
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25175,1692727102,1692729287
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25176,1692727102,1692729287
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25195,1692733127,1692734332
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25196,1692733127,1692734332
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25197,1692733127,1692734332
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25201,1692735312,1692735502
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25203,1692735502,1692737727
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25204,1692735502,1692737727
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25205,1692735502,1692737727
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25206,1692735502,1692737727
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25207,1692735502,1692737727
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25208,1692735502,1692737727
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25210,1692737727,1692737912
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25212,1692737912,1692738927
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25214,1692738927,1692739117
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25216,1692739117,1692740132
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25218,1692740132,1692740322
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25219,1692740132,1692740322
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25222,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25223,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25224,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25225,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25226,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25227,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25228,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25229,1692740357,1692742772
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25231,1692742772,1692743752
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25234,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25235,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25236,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25237,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25238,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25239,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25240,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25241,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25242,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25243,1692743937,1692747357
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25245,1692747357,1692747552
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25246,1692747357,1692747552
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25248,1692747552,1692748567
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25250,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25251,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25252,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25253,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25254,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25255,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25256,1692748567,1692750002
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25258,1692750002,1692750982
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25259,1692750002,1692750982
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25261,1692750982,1692752412
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25262,1692750982,1692752412
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25263,1692750982,1692752412
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25264,1692750982,1692752412
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25265,1692750982,1692752412
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25267,1692752412,1692753582
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25268,1692752412,1692753582
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25269,1692752412,1692753582
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25463,1692801592,1692802792
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25464,1692801592,1692802792
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25573,1692828102,1692829297
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/25574,1692828102,1692829297
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/27043,1693206792,1693207677
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/29114,1693938142,1693938147
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/29699,1694091207,1694093592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/29700,1694091207,1694093592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/29701,1694091207,1694093592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/29702,1694091207,1694093592
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31130,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31131,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31132,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31133,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31134,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31135,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31136,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31137,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31138,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31139,1694456457,1694459917
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31175,1694467302,1694469557
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31176,1694467302,1694469557
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31177,1694467302,1694469557
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31178,1694467302,1694469557
14/000000000000000000000000306b68267deb7c5dfcda3619e22e9ca39c374f84/31179,1694467302,1694469557
15/c2c0b6ecbbe9ecf91b2b7999f0264018ba68126c2e83bf413f59f712f3a1df55/84,1680635425,1680636119
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/365,1690864458,1690951140
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/367,1690951140,1690975554
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/368,1690951140,1690975554
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/369,1690951140,1690975554
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/370,1690951140,1690975554
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/372,1690975554,1691046516
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/373,1690975554,1691046516
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/375,1691046516,1691060064
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/376,1691046516,1691060064
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/377,1691046516,1691060064
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/378,1691046516,1691060064
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/382,1691060448,1691145138
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/383,1691060448,1691145138
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/384,1691060448,1691145138
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/385,1691060448,1691145138
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/386,1691060448,1691145138
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/387,1691060448,1691145138
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/406,1693212072,1693408488
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/407,1693212072,1693408488
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/409,1693408488,1693448784
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/410,1693408488,1693448784
16/000000000000000000000000bc976d4b9d57e57c3ca52e1fd136c45ff7955a96/411,1693408488,1693448784
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2483,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2484,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2485,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2486,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2487,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2488,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2489,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2490,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2491,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2492,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2493,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2494,1693231842,1693467078
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2496,1693467078,1693824216
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2497,1693467078,1693824216
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2498,1693467078,1693824216
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2499,1693467078,1693824216
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2500,1693467078,1693824216
16/0000000000000000000000000591c25ebd0580e0d4f27a82fc2e24e7489cb5e0/2501,1693467078,1693824216
16/00000000000000000000000043a720c2690b00ae0a0f9e4b79ed24184d9e8f0a/20,1692067230,1692146070
16/00000000000000000000000043a720c2690b00ae0a0f9e4b79ed24184d9e8f0a/21,1692067230,1692146070
17/000000000000000000000000ee3db83916ccdc3593b734f7f2d16d630f39f1d0/44,1684352181,1687447828
18/c3d4c6c2bcba163de1defb7e8f505cdb40619eee4fa618678955e8790ae1448d/28,1679404461,1687363292
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/397,1684700787,1686762248
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/398,1684700787,1686762248
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/399,1684700787,1686762248
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/400,1684700787,1686762248
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/402,1686762248,1686765788
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/403,1686762248,1686765788
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/407,1686766577,1686771523
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/409,1686771523,1686772737
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/411,1686772737,1686772875
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/412,1686772737,1686772875
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/413,1686772737,1686772875
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/415,1686772875,1686773040
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/419,1686773388,1686776726
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/420,1686773388,1686776726
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/421,1686773388,1686776726
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/424,1686776885,1686777118
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/425,1686776885,1686777118
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/427,1686777118,1686777393
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/432,1686779495,1686780040
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/436,1686780184,1686780350
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/437,1686780184,1686780350
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/438,1686780184,1686780350
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/445,1686780417,1687192836
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/446,1686780417,1687192836
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/451,1687362886,1687455116
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/458,1691060046,1691400976
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/587,1694191318,1694702837
19/00000000000000000000000003f3e7b2e363f51cf6e57ef85f43a2b91dbce501/588,1694191318,1694702837
21/40440411a170b4842ae7dee4f4a7b7a58bc0a98566e998850a7bb87bf5dc05b9/103,1693696074,1693838084
21/40440411a170b4842ae7dee4f4a7b7a58bc0a98566e998850a7bb87bf5dc05b9/104,1693696074,1693838084
21/f737cbc8e158b1b76b1f161f048e127ae4560a90df1c96002417802d7d23fe3f/19,1690783046,1691033019
21/f737cbc8e158b1b76b1f161f048e127ae4560a90df1c96002417802d7d23fe3f/20,1690783046,1691033019
21/f737cbc8e158b1b76b1f161f048e127ae4560a90df1c96002417802d7d23fe3f/21,1690783046,1691033019
21/f737cbc8e158b1b76b1f161f048e127ae4560a90df1c96002417802d7d23fe3f/22,1690783046,1691033019
21/f737cbc8e158b1b76b1f161f048e127ae4560a90df1c96002417802d7d23fe3f/24,1691033019,1691481439
